Geneid,AP2CKO_1.bam,AP2CKO_2.bam,AP2CKO_3.bam,271KO_RNA_1.bam,271KO_RNA_2.bam,271KO_RNA_3.bam
PBANKA_1402000,8585,13426,10823,413,1626,1219
PBANKA_1344000,8275,13244,11539,690,1879,1658
PBANKA_1226700,6608,7657,7400,434,878,1060
PBANKA_0935000,6392,8376,7995,770,1428,1491
PBANKA_1417600,7143,9282,8910,442,1050,1112
PBANKA_1040400,101,172,143,9,20,22
PBANKA_1464841,7,8,13,4,5,5
PBANKA_0608600,336723,377977,355094,26484,53843,70074
PBANKA_0210400,32640,40345,37012,2997,5790,6691
PBANKA_1400300,170,333,301,31,117,99
PBANKA_1000600,10384,20141,16697,1107,2539,2452
PBANKA_0705700,2789,4902,4503,132,480,383
PBANKA_1032300,15597,21385,19505,1878,3449,4060
PBANKA_1035900,10738,14739,12498,624,1484,1734
PBANKA_1137800,24203,39919,32589,1982,6772,5617
PBANKA_0827000,9,17,17,11,11,8
PBANKA_0508800,908,1438,1103,64,201,184
PBANKA_0410541,27,40,43,6,13,22
PBANKA_1128100,3294,4534,4552,344,648,965
PBANKA_1449500,16587,25109,20852,2487,6797,7469
PBANKA_0622941,59,74,87,32,83,85
PBANKA_0316800,5045,14925,9917,488,1579,1133
PBANKA_1342300,54441,64033,61533,6238,11036,14287
PBANKA_0823200,60315,71608,69102,8496,14744,18486
PBANKA_0312400,20395,30975,25836,2897,5517,5478
PBANKA_0704700,29393,33744,27373,1854,3410,4239
PBANKA_1009500,73696,94020,78299,8317,20694,22283
PBANKA_0826200,7680,9438,7772,736,1509,1612
PBANKA_1424200,14117,25294,19507,1200,2653,2604
PBANKA_0006501,0,0,0,0,0,0
PBANKA_1443600,2056,2894,2594,119,297,361
PBANKA_1313000,4534,6159,6935,495,837,1587
PBANKA_0911700,49183,58475,53777,5327,9307,10823
PBANKA_0608700,807,1274,1092,56,146,156
PBANKA_0716900,6137,5786,6179,566,1383,2135
PBANKA_0718000,241,500,390,22,24,47
PBANKA_1364300,65358,80164,69694,8217,15309,17191
PBANKA_0826900,48378,62762,57336,3337,7276,7999
PBANKA_0910300,33415,38438,39305,3321,7034,7522
PBANKA_1308100,5325,8034,8153,578,1543,2403
PBANKA_1019540,0,0,0,0,0,0
PBANKA_1027300,30079,37134,25675,700,1837,1422
PBANKA_1040541,328,437,640,111,249,321
PBANKA_1320200,73341,86778,77336,7256,13578,14617
PBANKA_0709500,11128,14896,14037,1264,2415,2705
PBANKA_0721600,1106,1916,1541,49,208,168
PBANKA_1400071,351,836,720,27,105,77
PBANKA_1459000,313,613,587,31,85,69
PBANKA_0943541,31,49,31,11,29,20
PBANKA_0405500,22951,44518,33356,1702,4848,3572
PBANKA_0600096,12,16,11,0,1,1
PBANKA_0305200,3947,5820,4493,279,709,586
PBANKA_0310600,1119,2330,2014,98,323,350
PBANKA_1361400,3089,3232,3189,179,469,540
PBANKA_1364400,25897,29180,32157,3657,5841,7745
PBANKA_1300900,1655,2235,2121,284,1185,1517
PBANKA_0801500,18733,25224,21577,1030,2112,2182
PBANKA_0906900,47462,67101,55463,3060,7104,6790
PBANKA_0929700,9638,11500,9985,651,1492,1691
PBANKA_1130300,1769,2588,2334,165,365,457
PBANKA_0607300,11495,15940,14172,981,2220,2320
PBANKA_1204000,485,387,464,25,94,95
PBANKA_0007601,0,0,0,0,0,0
PBANKA_0306400,3132,4290,3392,220,530,617
PBANKA_0707300,21370,32330,28935,1666,4200,4052
PBANKA_0315410,1712,2783,2515,68,276,446
PBANKA_1146721,126,248,268,58,145,125
PBANKA_0811300,23091,36997,29781,2564,6415,5537
PBANKA_1245900,3156,6255,5162,288,827,774
PBANKA_0940500,1107,1398,1210,30,66,145
PBANKA_1440700,10695,17184,13713,717,2168,1938
PBANKA_0521300,35722,52750,50267,2186,5108,5726
PBANKA_0207800,602,1245,819,39,236,150
PBANKA_1465921,73,97,105,11,17,22
PBANKA_1010800,3647,8529,6205,287,811,736
PBANKA_0619400,5288,5629,5781,709,2213,2980
PBANKA_0836400,418,907,716,14,129,65
PBANKA_0715800,3490,5311,4160,190,675,549
PBANKA_0522000,6279,7000,4977,230,618,345
PBANKA_0609100,18636,24823,24854,1282,2908,3852
PBANKA_MIT01800,5531,7229,5467,1177,6335,5699
PBANKA_1451500,5252,6216,5590,440,999,1140
PBANKA_1005100,1578,2655,2108,57,221,141
PBANKA_1113900,6323,9742,7877,378,982,1058
PBANKA_0709100,9959,17546,14023,473,1828,1629
PBANKA_1211400,1534,2162,2059,211,422,445
PBANKA_1423900,2078,3528,2754,131,331,269
PBANKA_0933200,1449,2413,1925,162,390,297
PBANKA_1130700,2118,3235,2628,157,336,355
PBANKA_1131500,14716,17371,15075,1267,2042,2033
PBANKA_0834700,3658,6260,4980,327,1020,935
PBANKA_0213900,2126,3644,3573,274,617,855
PBANKA_0107500,2420,3897,2936,166,473,340
PBANKA_1365100,12949,18953,16151,999,2238,2025
PBANKA_1358900,9430,11612,9468,658,1406,1476
PBANKA_1125600,45342,87178,67067,7174,16139,14802
PBANKA_0919300,3469,8186,5850,337,1089,786
PBANKA_1210200,473577,573388,457184,25800,48496,55524
PBANKA_API00330,0,8,1,0,0,4
PBANKA_0316921,39,47,46,4,6,7
PBANKA_1000061,0,0,0,0,0,0
PBANKA_0923800,294,774,542,21,96,49
PBANKA_1000300,2819,5261,4826,441,1009,1122
PBANKA_1326700,12023,16506,14217,798,1892,1805
PBANKA_1013600,2555,3368,3196,167,395,541
PBANKA_1223700,1263,1951,1773,110,248,289
PBANKA_0928300,9147,12154,11677,856,1762,1705
PBANKA_1447100,5323,6783,6291,355,843,915
PBANKA_0601200,56552,73188,67000,4150,10224,9970
PBANKA_0112600,4944,11126,8107,197,861,660
PBANKA_0409400,156849,190562,169288,15844,29565,32625
PBANKA_0719500,30298,38701,35118,1989,4089,3921
PBANKA_1240600,16961,17354,18824,1785,3879,5197
PBANKA_1240700,1379,1711,1765,231,349,495
PBANKA_1019800,36696,40367,37833,3857,7079,8828
PBANKA_0836100,421,748,671,24,184,127
PBANKA_0601500,3857,4715,3877,198,641,680
PBANKA_MIT03000,0,0,0,0,0,0
PBANKA_1204100,8740,11606,11004,854,1798,1969
PBANKA_1322000,9574,13099,10196,514,1420,1067
PBANKA_0925200,28817,40627,33441,1814,4295,3904
PBANKA_1214200,20711,29213,24341,1422,4641,4603
PBANKA_1008500,48663,79887,71091,4364,10991,9687
PBANKA_0811700,2114,2735,2391,196,544,489
PBANKA_1210300,6087,8596,6891,362,1025,1142
PBANKA_1337300,4560,6151,5061,415,1232,1431
PBANKA_1138400,29545,37615,36299,2576,4744,5501
PBANKA_0810800,6080,7879,7238,333,1066,1220
PBANKA_0602300,12781,16003,14649,645,1524,1704
PBANKA_1127100,355,519,417,34,111,126
PBANKA_0204900,3506,4699,4205,410,928,1017
PBANKA_API00400,0,2,0,0,0,1
PBANKA_0811400,45099,59085,59248,4059,7423,8295
PBANKA_1308400,7419,9589,8254,458,1007,1141
PBANKA_1463200,6046,7950,6960,436,986,1274
PBANKA_1200900,1687,3616,2980,119,447,371
PBANKA_0802800,5979,7996,7193,461,1222,1168
PBANKA_1423100,7701,8988,8466,374,1071,1375
PBANKA_1008600,10763,11602,11405,599,1280,1674
PBANKA_1027200,3248,4078,3327,184,525,513
PBANKA_1120600,5806,8887,6573,358,987,802
PBANKA_1353000,1175,1688,1367,79,195,179
PBANKA_1008100,3083,6020,4641,292,792,659
PBANKA_1241500,5157,8780,7438,273,858,905
PBANKA_1461600,29289,39785,33039,1332,3161,2885
PBANKA_0302100,10505,13995,10364,365,926,794
PBANKA_0915100,1374,1815,1792,69,279,256
PBANKA_0408100,2261,2643,2270,182,383,545
PBANKA_0216801,755,812,827,122,323,472
PBANKA_1007700,17126,27090,22658,2088,4357,4426
PBANKA_API00045,0,0,0,0,0,0
PBANKA_1445900,32400,35258,31678,1915,3970,5390
PBANKA_0302500,15086,26969,22595,2127,5736,5226
PBANKA_1463100,9262,11284,10856,805,1715,2038
PBANKA_0508900,1406,2878,1959,69,231,160
PBANKA_0939300,12425,15218,10970,381,704,476
PBANKA_1035100,6530,10943,10205,1016,2408,2459
PBANKA_1203900,3393,4037,3462,168,435,513
PBANKA_1122700,41300,52643,54291,2390,5039,6608
PBANKA_1328400,10199,13528,11249,710,2458,2391
PBANKA_1452700,2281,2608,2334,193,363,456
PBANKA_0112661,28,46,36,0,4,0
PBANKA_0007401,0,0,0,0,0,0
PBANKA_1003900,108,213,244,10,33,63
PBANKA_1459500,327494,372978,366298,38254,66830,89023
PBANKA_0309000,1446,2678,1964,118,316,255
PBANKA_0940900,7150,12259,9782,546,1453,1495
PBANKA_1421221,0,2,0,0,1,0
PBANKA_1019360,276,291,291,24,130,109
PBANKA_1211300,5496,9021,7413,370,1229,1127
PBANKA_1455600,19886,26963,22923,1591,3614,3362
PBANKA_1416300,11488,20593,16327,1302,3821,3563
PBANKA_1335500,2914,3990,3747,243,717,730
PBANKA_0203600,47316,57359,54853,4236,8134,11116
PBANKA_1102700,1599,3081,2489,154,425,350
PBANKA_1121000,29819,37394,35716,2594,4727,5670
PBANKA_1320100,31650,40822,39330,2698,6009,6862
PBANKA_0510500,2124,3030,2667,160,359,386
PBANKA_1208700,4489,6517,6335,218,773,854
PBANKA_0517000,33531,57365,46540,3873,16598,15107
PBANKA_0410400,11011,13940,12673,1382,2774,2808
PBANKA_0521700,40375,44217,49460,4996,7850,12749
PBANKA_1027900,4825,8186,6726,508,1307,1312
PBANKA_1319300,3541,5413,5568,436,1195,1128
PBANKA_0518400,1917,2437,2071,115,274,204
PBANKA_0211100,1086,1769,1354,42,139,124
PBANKA_1414400,4961,8164,6556,417,1176,996
PBANKA_1036200,4750,5540,4895,264,898,772
PBANKA_1330700,21323,24134,20768,877,1913,2141
PBANKA_0808700,8454,11850,10070,320,816,938
PBANKA_1405300,2068,2863,2530,124,305,329
PBANKA_0414800,1467,2442,2271,250,691,606
PBANKA_1411700,1776,2232,2153,203,511,617
PBANKA_0216061,27,52,35,0,6,8
PBANKA_0406100,4992,7968,6668,356,925,850
PBANKA_1460100,453,673,579,29,93,85
PBANKA_1110600,8454,8442,8458,738,2078,2737
PBANKA_1318300,1405,1844,1499,112,230,238
PBANKA_1220400,228,310,279,22,102,107
PBANKA_0408000,3511,5426,4039,160,448,454
PBANKA_1224500,5259,7711,6374,535,1243,1267
PBANKA_1122300,4183,5211,4713,285,550,758
PBANKA_0808100,458,665,717,76,98,202
PBANKA_1227300,910,1552,1211,65,176,146
PBANKA_0700500,162,277,393,25,66,116
PBANKA_0806300,11051,13859,12069,1303,2109,2611
PBANKA_1446900,9055,14312,13129,1367,4108,4658
PBANKA_0943900,437,1090,1013,31,120,80
PBANKA_1243300,932,2032,1525,83,263,222
PBANKA_1229500,3609,4640,4178,288,544,665
PBANKA_1434100,11219,17348,14182,970,2311,2313
PBANKA_1023900,2019,2701,2128,148,498,547
PBANKA_1239000,111860,126750,117696,4921,17174,27463
PBANKA_0102500,2301,3311,2950,234,629,621
PBANKA_0006600,0,0,0,0,0,0
PBANKA_0912200,1629,2948,2189,106,235,197
PBANKA_0903000,3136,5526,5057,356,811,770
PBANKA_1343400,18366,21733,19070,1198,2871,2922
PBANKA_0800600,964,1612,1305,58,283,205
PBANKA_0524200,11119,20746,18495,1671,6142,6459
PBANKA_0307300,2244,3038,2524,164,599,672
PBANKA_1307300,6074,12395,8080,289,1450,797
PBANKA_0214531,15,21,16,5,10,12
PBANKA_0509100,3250,4702,4180,217,479,695
PBANKA_0803700,10258,14681,12799,675,1901,1741
PBANKA_1416400,4976,7303,6650,506,1063,1203
PBANKA_0620500,1400,2709,2040,87,298,217
PBANKA_0606800,2835,4496,3585,129,394,479
PBANKA_0306700,3220,4696,4396,115,658,501
PBANKA_1440300,768,1435,1310,48,141,124
PBANKA_0708600,3801,4609,3783,212,573,636
PBANKA_0104000,5726,7370,6988,942,2315,2374
PBANKA_0704400,13926,16804,15216,685,1753,1662
PBANKA_1239700,2336,4300,4403,240,422,680
PBANKA_1322900,3770,4247,4025,313,618,651
PBANKA_1449900,18686,27981,22455,1019,2860,2798
PBANKA_1427100,49824,56464,52837,4761,8342,10878
PBANKA_1301500,2476,4689,3581,117,448,427
PBANKA_0504900,4975,7837,7177,297,872,785
PBANKA_1438600,2490,5110,3651,299,957,737
PBANKA_1310000,7389,7892,7660,335,705,1024
PBANKA_1144100,5218,8093,6687,320,985,962
PBANKA_0001001,78,102,128,22,47,54
PBANKA_1014100,3308,4265,3785,206,539,585
PBANKA_1040521,21,44,41,4,9,10
PBANKA_1246121,0,0,0,0,0,0
PBANKA_1030800,443,791,914,51,73,129
PBANKA_0613600,1531,2442,2163,151,413,365
PBANKA_1135500,18930,24308,21625,2034,3870,4045
PBANKA_0805500,8508,11676,10038,1085,2162,2102
PBANKA_0213600,9870,12310,12940,1182,1923,2518
PBANKA_1328900,4348,6744,6641,542,1273,1229
PBANKA_1004200,914,1490,1192,73,239,194
PBANKA_1404600,367,762,559,29,96,104
PBANKA_1230700,2527,4634,3387,65,309,204
PBANKA_0712800,6574,10608,9646,400,738,768
PBANKA_1127300,2899,4981,3605,117,332,302
PBANKA_1221100,1642,2511,2104,224,563,521
PBANKA_0804381,2,1,3,0,0,0
PBANKA_1030200,9574,13331,13024,995,1672,1873
PBANKA_1203100,292,516,370,16,71,56
PBANKA_1324700,375,388,283,14,36,40
PBANKA_0804700,8053,11361,9948,494,1188,1227
PBANKA_0406500,9950,18412,13438,1152,2787,2329
PBANKA_0704800,128576,141637,122810,5253,11147,12594
PBANKA_1010700,1190,1662,1656,85,184,222
PBANKA_0400700,53,127,140,17,31,39
PBANKA_1013900,8534,11234,10375,499,1338,1306
PBANKA_1126800,178196,177061,202334,20451,38907,51769
PBANKA_1330400,448,995,780,30,117,92
PBANKA_1356700,10008,15635,13790,709,1942,1729
PBANKA_1113800,9664,11458,9688,524,1279,1493
PBANKA_1230800,375,932,647,31,121,80
PBANKA_0916000,2179,4148,3458,156,469,411
PBANKA_1324200,2132,3466,3112,197,453,640
PBANKA_0307700,142,233,156,2,30,9
PBANKA_0523900,215425,263798,241997,32579,61219,71281
PBANKA_1342700,1525,1480,1424,39,124,87
PBANKA_1113300,20578,26877,24870,1901,3751,4236
PBANKA_0813800,4148,6137,5300,293,609,733
PBANKA_1106700,38816,70322,56012,3936,10024,8676
PBANKA_0315400,6292,8105,6946,227,569,712
PBANKA_1425900,18878,19148,19572,1094,3909,3705
PBANKA_0415900,938,1157,1056,30,231,193
PBANKA_1361200,177369,204829,189213,12535,24190,29537
PBANKA_1137900,22650,36662,30561,3422,8606,7931
PBANKA_1328300,4338,8244,6537,492,1026,932
PBANKA_1446600,1666,2260,1970,94,320,299
PBANKA_1327800,2374,3440,3383,332,877,1001
PBANKA_API00304,0,2,0,0,0,4
PBANKA_1009300,4386,6677,5368,169,524,540
PBANKA_0809000,10942,16678,15805,1510,2895,2805
PBANKA_1365200,6940,12640,10212,470,2967,1831
PBANKA_0824500,280,381,311,9,35,36
PBANKA_1210100,2330,5283,3707,143,518,373
PBANKA_1325100,3440,4927,4332,574,850,922
PBANKA_1126100,1229,1915,1451,94,237,250
PBANKA_0311800,21361,30165,30645,1103,3752,4260
PBANKA_1430200,1590,2713,2053,219,534,509
PBANKA_0106100,1794,2665,2290,111,335,238
PBANKA_1350100,3019,4024,2932,147,344,288
PBANKA_API00350,0,2,1,0,0,2
PBANKA_1138900,140649,159949,140534,8279,15560,17061
PBANKA_1001900,577,1163,891,68,257,146
PBANKA_1245150,1664,1894,1996,178,522,553
PBANKA_0506800,4017,7673,6948,337,732,763
PBANKA_1433300,5145,7327,6408,330,758,752
PBANKA_0402700,441516,511660,453293,45895,78114,96144
PBANKA_0903500,1557,2439,2282,119,301,260
PBANKA_1356500,1791,3585,2590,107,592,318
PBANKA_1454200,143704,170369,153936,6588,15761,15645
PBANKA_0929600,4762,8480,7117,301,917,874
PBANKA_1130900,28517,37691,34383,1823,3468,4027
PBANKA_0914800,578,1107,888,47,122,100
PBANKA_0110800,32859,35546,33183,1151,3287,5942
PBANKA_0612200,18371,23542,20947,1250,3162,3082
PBANKA_1307500,12762,16879,15060,1099,2661,2501
PBANKA_0622500,5509,7336,7219,313,876,1026
PBANKA_0616000,1001,1203,1021,130,238,260
PBANKA_1444500,11668,12806,13144,878,1783,2548
PBANKA_1309300,1059,1419,1203,48,152,172
PBANKA_1213200,8944,11669,10087,849,1761,1699
PBANKA_1429300,5109,6086,5325,359,915,997
PBANKA_0500741,0,1,0,0,0,0
PBANKA_0803800,728,1075,818,48,209,181
PBANKA_1223300,5953,7865,8063,815,1788,2072
PBANKA_1235900,4090,5410,4346,228,471,452
PBANKA_1355500,6846,11421,9239,875,1833,1715
PBANKA_0918800,3224,5821,4810,282,619,639
PBANKA_0515300,11123,14443,12374,827,1733,1646
PBANKA_0912000,7469,12932,12635,553,1356,1255
PBANKA_0505100,13608,21712,18173,1703,3869,3403
PBANKA_0100021,433,526,498,15,59,35
PBANKA_1406300,3880,5671,4513,248,701,692
PBANKA_1456800,4865,6529,6001,341,978,1138
PBANKA_1039500,5599,9073,7301,377,982,792
PBANKA_0112621,480,707,701,51,133,112
PBANKA_1316400,4818,9278,6760,495,1434,1082
PBANKA_1457200,39111,47396,43417,3410,7078,6955
PBANKA_API00446,0,0,0,0,0,0
PBANKA_1129200,1830,1836,1835,84,258,313
PBANKA_0502000,34901,39279,37102,2959,5234,5773
PBANKA_1018600,18215,34949,26634,1305,4830,4099
PBANKA_0314000,388,594,567,16,84,129
PBANKA_1314600,469,1184,900,59,162,146
PBANKA_1226200,2257,4995,3673,94,514,253
PBANKA_1146000,4794,10466,8265,429,1333,898
PBANKA_1146261,4562,8411,6270,553,1739,1427
PBANKA_1419000,9178,12290,11073,493,1546,1324
PBANKA_1427400,537,1121,779,21,115,96
PBANKA_0316700,916,1798,1407,70,237,248
PBANKA_1027500,838,1201,1031,88,325,448
PBANKA_0719700,27231,34334,30947,2234,4106,4517
PBANKA_0212200,22968,31710,29421,1725,4387,4311
PBANKA_1012900,1525,2181,1694,102,259,202
PBANKA_1344600,7413,10263,8662,277,974,922
PBANKA_1444000,3633,7372,5234,252,1953,1423
PBANKA_1466261,0,0,1,0,0,2
PBANKA_1245300,15844,18406,16993,896,2296,2434
PBANKA_0933100,592,979,974,44,146,199
PBANKA_1106600,305,680,454,18,57,34
PBANKA_1131900,8656,12137,11237,559,1249,1542
PBANKA_0613100,8350,11127,10160,640,2037,2284
PBANKA_1419700,1330,2265,2170,98,545,419
PBANKA_1100021,0,0,0,0,0,0
PBANKA_1103800,8458,10183,9301,726,1197,1610
PBANKA_0820400,154,211,236,20,49,77
PBANKA_0914000,1528,2766,2222,166,409,330
PBANKA_0917300,2227,2943,3111,220,437,588
PBANKA_0935900,2286,3962,3085,60,257,254
PBANKA_1229300,1920,2541,2085,92,262,156
PBANKA_1202300,5220,6862,6139,499,991,769
PBANKA_1420900,6302,9138,8021,425,1044,937
PBANKA_0007200,0,0,0,0,0,0
PBANKA_0611100,5206,7550,6924,372,926,1067
PBANKA_0209500,7306,8935,8237,429,834,1200
PBANKA_1125500,4319,7189,5567,424,1268,886
PBANKA_0100081,0,0,0,0,0,0
PBANKA_1125300,45739,55890,40759,2003,3533,3321
PBANKA_1305900,4386,6862,5200,317,1021,1223
PBANKA_0524600,4135,5729,4734,165,466,487
PBANKA_0401400,5903,12236,11353,833,2366,2011
PBANKA_1302261,15,49,34,3,6,7
PBANKA_1336500,10040,12776,11639,889,1884,1979
PBANKA_0515600,687,1212,901,29,179,113
PBANKA_0110200,3163,5328,4245,267,796,703
PBANKA_0305300,2343,3258,3018,114,283,365
PBANKA_0604900,12823,12687,12342,463,1143,1340
PBANKA_1121700,23613,33805,29323,2143,4689,4347
PBANKA_1007800,1980,3368,2678,230,506,460
PBANKA_1334200,3312,5254,5484,341,594,647
PBANKA_1450900,1785,2775,2548,148,437,530
PBANKA_1005200,1492,2194,1873,87,238,190
PBANKA_1317000,2,6,2,1,9,2
PBANKA_0515800,1844,3730,3046,135,517,401
PBANKA_1207000,5805,10208,9602,479,1123,1329
PBANKA_0836961,35,83,56,3,13,9
PBANKA_0102600,14613,22449,21386,2026,4306,4161
PBANKA_0402300,5472,7801,6144,390,1012,855
PBANKA_1133100,214725,248300,223894,12369,25311,32257
PBANKA_0907900,491387,557618,512935,38286,68884,82479
PBANKA_1308300,590,956,931,49,134,193
PBANKA_0007801,0,7,1,0,0,0
PBANKA_0812100,3703,5681,5188,481,1279,1324
PBANKA_API00095,1,8,0,2,8,58
PBANKA_1418600,1146,1568,1563,151,217,225
PBANKA_0717400,1779,2526,1896,42,123,143
PBANKA_1208800,18213,26257,22646,2359,3649,3358
PBANKA_MIT02000,0,0,0,0,0,0
PBANKA_0716200,1664,2266,2049,94,268,313
PBANKA_0622921,206,542,456,631,428,1318
PBANKA_1019330,224,313,285,32,170,116
PBANKA_1450200,30337,51712,39647,2974,8767,7045
PBANKA_0414200,2960,4913,3926,237,490,436
PBANKA_1329200,99978,129337,129578,11937,25536,27468
PBANKA_1354380,35,60,64,21,32,64
PBANKA_1453100,47378,55506,49329,3953,8117,9682
PBANKA_1305100,12839,22841,18848,1234,3542,3335
PBANKA_0710100,18302,24028,19441,2119,3956,3811
PBANKA_0509500,16761,22888,18506,735,1921,1899
PBANKA_1332500,2447,3603,3429,204,359,472
PBANKA_0514800,3729,4738,4670,304,725,761
PBANKA_0942600,4251,6940,6289,567,1026,881
PBANKA_0803000,8641,11076,8926,546,1303,1246
PBANKA_0516400,1651,2225,1776,107,275,224
PBANKA_1415500,2546,4716,3365,193,550,369
PBANKA_0214700,29772,46163,40103,2269,5927,5129
PBANKA_0109500,3984,6099,4626,230,718,499
PBANKA_1350800,1756,3003,2436,76,248,287
PBANKA_0304300,1568,2372,2330,152,387,441
PBANKA_0506000,18551,25382,20648,950,2707,2332
PBANKA_0913500,491,1038,771,13,145,108
PBANKA_0107000,4594,6386,5126,292,1234,1394
PBANKA_0501000,315,345,405,29,84,110
PBANKA_0408400,32376,42426,35902,3094,6290,6823
PBANKA_1146761,223,561,498,250,1389,954
PBANKA_1411400,4471,6132,4815,424,1213,1331
PBANKA_0830100,1222,1876,1347,90,225,118
PBANKA_API00206,2,10,5,0,0,18
PBANKA_1125100,386,621,693,55,140,255
PBANKA_0716400,2123,2848,2732,156,349,389
PBANKA_0311700,8709,9310,8038,252,1037,1065
PBANKA_0907400,2033,2696,2878,144,382,440
PBANKA_0306500,3815,6048,4896,538,1645,1813
PBANKA_0307600,18355,21084,17662,556,1716,1942
PBANKA_0824900,9398,11849,11060,834,1510,2087
PBANKA_0711000,12224,17721,14994,1006,2295,2153
PBANKA_0612800,5244,7512,6143,234,718,715
PBANKA_0616300,853,1725,1231,60,219,148
PBANKA_1315800,409,590,459,12,60,91
PBANKA_0942200,2810,4892,3577,317,728,716
PBANKA_1233500,48541,56423,51826,4899,9625,10697
PBANKA_1430900,20818,28467,24003,2172,4623,4181
PBANKA_0623150,6539,7854,6791,614,1455,2101
PBANKA_0211600,5137,7174,5635,347,659,588
PBANKA_0312000,11410,13432,12316,818,1375,1704
PBANKA_1332200,1831,2601,2206,133,323,353
PBANKA_0827400,23041,27314,23525,2049,3844,4448
PBANKA_1228400,9613,16995,13846,636,1483,1272
PBANKA_0900600,0,0,0,0,0,0
PBANKA_1032400,9507,12046,11957,1178,2245,3130
PBANKA_0828400,13384,15506,12899,507,1391,1536
PBANKA_1127200,372,434,353,50,85,88
PBANKA_1419500,256,532,386,33,190,108
PBANKA_1424900,2930,4142,3276,312,781,713
PBANKA_1004600,1397,2011,1549,42,150,154
PBANKA_1145800,17870,36212,28506,2788,9397,7685
PBANKA_0819100,3154,6456,5096,376,1277,1294
PBANKA_1120900,2830,4392,3577,199,750,632
PBANKA_0702000,66205,75398,55080,2353,4380,4156
PBANKA_0316961,3,5,2,1,0,1
PBANKA_1400096,146,13,16,1,2,5
PBANKA_0701300,1367,1599,1666,76,246,258
PBANKA_0916650,1762,2168,2308,266,430,588
PBANKA_1428000,9803,13372,11497,833,1827,1751
PBANKA_0307400,5467,6954,5934,286,595,550
PBANKA_0713200,31200,36979,33038,3210,5592,6529
PBANKA_0721500,19397,23223,20165,1077,3017,3652
PBANKA_1345600,4389,7564,5975,458,1177,1017
PBANKA_1102400,704,953,841,55,96,160
PBANKA_1100400,91,240,115,3,23,12
PBANKA_0301800,4054,5913,5363,429,1095,1060
PBANKA_0607400,41314,55819,49564,3980,8613,8947
PBANKA_1362600,1321,2021,1836,82,256,241
PBANKA_1223400,5031,6349,5615,403,923,1000
PBANKA_0315800,19353,23285,21844,2650,11733,13806
PBANKA_1102800,17852,22371,17989,779,1916,1956
PBANKA_1336400,5692,7867,6110,363,905,908
PBANKA_1025300,20129,17975,18546,1109,1827,3045
PBANKA_1130600,1068,1090,951,73,161,196
